,0,1,2,3,4,p1,median,p2,time
67,5.0,12.0,4.0,13.0,7.0,4.1,7.0,12.9,2021-12-09
68,10.0,9.0,12.0,11.0,9.0,9.0,10.0,11.9,2021-12-10
69,14.0,17.0,14.0,16.0,12.0,12.2,14.0,16.9,2021-12-11
70,20.0,24.0,25.0,14.0,13.0,13.1,20.0,24.9,2021-12-12
71,7.0,25.0,23.0,24.0,11.0,7.4,23.0,24.9,2021-12-13
72,24.0,36.0,34.0,29.0,27.0,24.3,29.0,35.8,2021-12-14
73,35.0,23.0,45.0,47.0,34.0,24.1,35.0,46.8,2021-12-15
74,41.0,49.0,57.0,49.0,28.0,29.3,49.0,56.2,2021-12-16
75,47.0,63.0,59.0,50.0,34.0,35.3,50.0,62.6,2021-12-17
76,62.0,73.0,74.0,85.0,61.0,61.1,73.0,83.9,2021-12-18
77,74.0,81.0,90.0,79.0,73.0,73.1,79.0,89.1,2021-12-19
78,91.0,142.0,134.0,98.0,89.0,89.2,98.0,141.2,2021-12-20
79,104.0,151.0,121.0,131.0,140.0,105.7,131.0,149.9,2021-12-21
80,133.0,185.0,189.0,162.0,115.0,116.8,162.0,188.6,2021-12-22
81,197.0,216.0,255.0,197.0,167.0,170.0,197.0,251.1,2021-12-23
82,203.0,254.0,274.0,239.0,209.0,203.6,239.0,272.0,2021-12-24
83,277.0,338.0,321.0,288.0,272.0,272.5,288.0,336.3,2021-12-25
84,322.0,382.0,387.0,330.0,284.0,287.8,330.0,386.5,2021-12-26
85,375.0,473.0,415.0,374.0,373.0,373.1,375.0,467.2,2021-12-27
86,420.0,493.0,525.0,461.0,421.0,420.1,461.0,521.8,2021-12-28
87,510.0,577.0,595.0,584.0,476.0,479.4,577.0,593.9,2021-12-29
88,610.0,718.0,687.0,587.0,543.0,547.4,610.0,714.9,2021-12-30
89,661.0,785.0,791.0,684.0,606.0,611.5,684.0,790.4,2021-12-31
90,714.0,927.0,837.0,755.0,762.0,718.1,762.0,918.0,2022-01-01
91,826.0,987.0,1044.0,900.0,774.0,779.2,900.0,1038.3,2022-01-02
